gmtamesqsar_id,Task,Ground Truth,Binary Prediction,SMILES
gmtamesQSAR_4724,TA1537_with_S9,0.0,0,S=C1NCCN1
gmtamesQSAR_4769,TA1537_with_S9,0.0,0,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1
gmtamesQSAR_4782,TA1537_with_S9,0.0,0,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2
gmtamesQSAR_4792,TA1537_with_S9,0.0,0,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
gmtamesQSAR_4796,TA1537_with_S9,0.0,0,CCN1CCNC(=O)C1=O
gmtamesQSAR_4802,TA1537_with_S9,0.0,0,CC(C)[C@@]1(NC(=O)C2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)C(Cc3ccccc3)N2C1=O
gmtamesQSAR_4807,TA1537_with_S9,0.0,0,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OC)CC(=O)C[C@H]1C
gmtamesQSAR_4822,TA1537_with_S9,0.0,0,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
gmtamesQSAR_4866,TA1537_with_S9,0.0,0,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1
gmtamesQSAR_4877,TA1537_with_S9,0.0,0,CCOC(=O)C1(CCCCCCOCc2cccs2)CO1
gmtamesQSAR_4901,TA1537_with_S9,0.0,0,S=c1[nH]cnc2[nH]cnc12
gmtamesQSAR_4905,TA1537_with_S9,0.0,0,CC1(C)CON(Cc2ccccc2Cl)C1=O
gmtamesQSAR_4929,TA1537_with_S9,0.0,0,N#Cc1ccc(CC(=NNC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1
gmtamesQSAR_4931,TA1537_with_S9,1.0,0,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23
gmtamesQSAR_4932,TA1537_with_S9,0.0,0,CCN(Cc1ccccc1)c1ccccc1
gmtamesQSAR_4959,TA1537_with_S9,0.0,0,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
gmtamesQSAR_4996,TA1537_with_S9,0.0,0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1
gmtamesQSAR_5031,TA1537_with_S9,1.0,0,Nc1cc2nc3ccccc3nc2cc1O
gmtamesQSAR_5046,TA1537_with_S9,0.0,0,CCOc1ccc(C(C)(C)COC(=O)c2cccc(Oc3ccccc3)c2)cc1
gmtamesQSAR_5058,TA1537_with_S9,0.0,1,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
gmtamesQSAR_5065,TA1537_with_S9,0.0,0,C1CCC(C2(C3CCCCC3)COCCOCCOCCOCCOCCOCCO2)CC1
gmtamesQSAR_5099,TA1537_with_S9,0.0,0,CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1
gmtamesQSAR_5110,TA1537_with_S9,0.0,0,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1
gmtamesQSAR_5114,TA1537_with_S9,0.0,0,NC1CCC(CC2CCC(N)CC2)CC1
gmtamesQSAR_5118,TA1537_with_S9,0.0,0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)C=C4CC(=O)C=CC4(C)C3C(O)CC21C
gmtamesQSAR_5145,TA1537_with_S9,0.0,0,[O]S(=O)(=O)c1ccc2c(N=Nc3ccc(S([O])(=O)=O)c4ccccc34)c(O)c(S([O])(=O)=O)cc2c1
gmtamesQSAR_5158,TA1537_with_S9,0.0,0,c1ccc2sc(SN3CCOCC3)nc2c1
gmtamesQSAR_5169,TA1537_with_S9,0.0,0,C[C@H]1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1
gmtamesQSAR_5173,TA1537_with_S9,0.0,0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C([O])=O)C(C)(C)S[C@@H]23)c2ccccc2)C(=O)C1=O
gmtamesQSAR_5178,TA1537_with_S9,0.0,0,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43
gmtamesQSAR_5180,TA1537_with_S9,0.0,0,O=C(Nc1ccccc1-c1cc(F)c(F)c(F)c1)c1cn(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nc1C(F)F
gmtamesQSAR_5182,TA1537_with_S9,1.0,1,Cn1c(-c2ccccc2)c(/N=N/c2scc[n+]2C)c2ccccc21
gmtamesQSAR_5204,TA1537_with_S9,0.0,0,O=C(O)CC(CC(=O)O)C1CCCS(=O)(=O)C1
gmtamesQSAR_5210,TA1537_with_S9,0.0,0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
gmtamesQSAR_5213,TA1537_with_S9,1.0,1,C1=Cc2c3ccccc3cc3cccc1c23
gmtamesQSAR_5236,TA1537_with_S9,0.0,1,O=c1[nH]ncc2ccccc12
gmtamesQSAR_5249,TA1537_with_S9,0.0,0,CC1=CC2=C(C=O)C(=O)C(C)(O)C(O)C2=CO1
gmtamesQSAR_5265,TA1537_with_S9,0.0,0,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O
gmtamesQSAR_5276,TA1537_with_S9,0.0,0,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1
gmtamesQSAR_5312,TA1537_with_S9,0.0,0,C1=CCC2CC=CC2C1
gmtamesQSAR_5320,TA1537_with_S9,0.0,0,O=C1C=CC(=O)N1c1ccccc1
gmtamesQSAR_5348,TA1537_with_S9,0.0,0,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1
gmtamesQSAR_5359,TA1537_with_S9,0.0,0,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O
gmtamesQSAR_5412,TA1537_with_S9,0.0,0,CN1C(=O)CCC1c1ccc[n+]([O-])c1
gmtamesQSAR_5418,TA1537_with_S9,0.0,0,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl
gmtamesQSAR_5441,TA1537_with_S9,0.0,0,C[C@@H]1[C@H](O)[C@@H](C)/C=C\C=C/C=CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)C2C(=O)O
gmtamesQSAR_5481,TA1537_with_S9,0.0,1,[O]S(=O)(=O)c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S([O])(=O)=O
gmtamesQSAR_5484,TA1537_with_S9,0.0,0,C=c1c(N)c(O)c2c(c1O)N1C[C@@H]3N[C@@H]3[C@]1(OC)C=2COC(N)=O
gmtamesQSAR_5486,TA1537_with_S9,0.0,0,C[N+]1([O-])CCC[C@H]1c1cccnc1
gmtamesQSAR_5495,TA1537_with_S9,0.0,0,C1COCCOCCOCCOCCOCCO1
gmtamesQSAR_5498,TA1537_with_S9,0.0,0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC
gmtamesQSAR_5507,TA1537_with_S9,0.0,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
gmtamesQSAR_5538,TA1537_with_S9,0.0,0,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
gmtamesQSAR_5553,TA1537_with_S9,0.0,0,CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12
gmtamesQSAR_5560,TA1537_with_S9,0.0,0,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1
gmtamesQSAR_5619,TA1537_with_S9,0.0,0,CC(O)CN1CC(C)OC1=O
gmtamesQSAR_5632,TA1537_with_S9,0.0,0,CCO[C@@H]1[C@@H](OC)[C@H](C)OC(O[C@@H]2C[C@H]3C(C)=C[C@@H]4C(=CC5C(=O)C(C)C(O[C@H]6CC[C@H](NC=O)[C@@H](C)O6)CCC[C@H](CC)OC(=O)C[C@H]54)[C@@H]3C2)[C@@H]1OC
gmtamesQSAR_5636,TA1537_with_S9,0.0,0,COc1cc(NC(=O)C(=NNc2cc(OC)c(S(=O)(=O)Nc3ccccc3)cc2OC)C(C)=O)c(OC)cc1Cl
gmtamesQSAR_5646,TA1537_with_S9,0.0,0,COc1cc(N=Nc2cc(S([O])(=O)=O)c3cccc(S(=O)(=O)O)c3c2)c(C)cc1Nc1nc(SCCCS(=O)(=O)O)nc(SCCCS(=O)(=O)O)n1
gmtamesQSAR_5651,TA1537_with_S9,0.0,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2C3=CC(Cl)=C4CC(=O)OC[C@]4(C)[C@H]3CC[C@@]21C
gmtamesQSAR_5652,TA1537_with_S9,0.0,0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
gmtamesQSAR_5655,TA1537_with_S9,0.0,0,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O
gmtamesQSAR_5657,TA1537_with_S9,0.0,0,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1
gmtamesQSAR_5673,TA1537_with_S9,0.0,0,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1
gmtamesQSAR_5675,TA1537_with_S9,0.0,0,CO[C@@]1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
gmtamesQSAR_5678,TA1537_with_S9,0.0,0,CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
gmtamesQSAR_5683,TA1537_with_S9,0.0,0,C[C@@]1(c2ccccc2)NC(=O)N(Nc2ccccc2)C1=O
gmtamesQSAR_5688,TA1537_with_S9,0.0,0,CCC(C)C1OC2(C=CC1C)CC1CC(C/C=C(/C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)/C=C\C=C3\COCC4C(O)C(C)=CC(C(=O)O1)C34O)O2
gmtamesQSAR_5689,TA1537_with_S9,0.0,0,C[n+]1c2n(c(=O)c3ccccc31)CCc1c-2[nH]c2ccccc12
gmtamesQSAR_5697,TA1537_with_S9,0.0,0,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
gmtamesQSAR_5711,TA1537_with_S9,0.0,0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
gmtamesQSAR_5719,TA1537_with_S9,0.0,0,CC(=O)C(=NNc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1
gmtamesQSAR_5731,TA1537_with_S9,0.0,0,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS([O])(=O)=O)cc2)c(S([O])(=O)=O)cc2cc(S([O])(=O)=O)c(N=Nc3ccc(S(=O)(=O)CCOS([O])(=O)=O)cc3)c(O)c12
gmtamesQSAR_5732,TA1537_with_S9,0.0,0,C1=C\CC/C=C\CC/C=C\CC/1
gmtamesQSAR_5734,TA1537_with_S9,0.0,0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
gmtamesQSAR_5754,TA1537_with_S9,0.0,0,OCCN1CN(CCO)CN(CCO)C1
gmtamesQSAR_5764,TA1537_with_S9,0.0,0,O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1
gmtamesQSAR_5773,TA1537_with_S9,0.0,0,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
gmtamesQSAR_5774,TA1537_with_S9,0.0,0,C1CC2OC2C1OC1CCC2OC12
gmtamesQSAR_5815,TA1537_with_S9,0.0,0,S=c1scc(-c2ccccc2)s1
gmtamesQSAR_5826,TA1537_with_S9,0.0,0,C[C@]1(Cn2ccnn2)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
gmtamesQSAR_5846,TA1537_with_S9,0.0,0,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1
gmtamesQSAR_5856,TA1537_with_S9,0.0,0,Cc1cc(Cl)cc2c1C(=O)C(=C1Sc3cc(Cl)cc(C)c3C1=O)S2
gmtamesQSAR_5860,TA1537_with_S9,0.0,0,COC(=O)C(c1ccccc1)C1CCCCN1
gmtamesQSAR_5867,TA1537_with_S9,0.0,0,CS(=O)(=O)c1ccc2c(=O)c3c(oc2c1COCC(F)(F)F)CCCC3=O
gmtamesQSAR_5887,TA1537_with_S9,0.0,0,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
gmtamesQSAR_5966,TA1537_with_S9,0.0,1,CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc(Cl)cc3s2)c(NC(=O)c2ccccc2)c1
gmtamesQSAR_5975,TA1537_with_S9,0.0,0,CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C\C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC
gmtamesQSAR_6064,TA1537_with_S9,0.0,0,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3
gmtamesQSAR_6070,TA1537_with_S9,0.0,0,Nc1nc(=O)c2[nH]nnc2[nH]1
gmtamesQSAR_6080,TA1537_with_S9,0.0,0,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2
gmtamesQSAR_6091,TA1537_with_S9,0.0,0,NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1
gmtamesQSAR_6134,TA1537_with_S9,0.0,0,O=c1[nH][nH]c2ccccc12
gmtamesQSAR_6141,TA1537_with_S9,0.0,0,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl
gmtamesQSAR_6151,TA1537_with_S9,0.0,0,C[C@@H]1[C@@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCC(=O)CC1
gmtamesQSAR_6165,TA1537_with_S9,0.0,0,CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
gmtamesQSAR_6193,TA1537_with_S9,0.0,0,CC1OC(C)OC(C)OC(C)O1
gmtamesQSAR_6294,TA1537_with_S9,0.0,0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
gmtamesQSAR_6321,TA1537_with_S9,0.0,0,S=C(NC1CCCCC1)NC1CCCCC1
gmtamesQSAR_6329,TA1537_with_S9,0.0,0,C1CCC2OCCOCCOCCOC3CCCCC3OCCOCCOCCOC2C1
gmtamesQSAR_6340,TA1537_with_S9,0.0,0,O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O
gmtamesQSAR_6341,TA1537_with_S9,1.0,1,O=C1CCC2(O)c3c(ccc(O)c31)-c1ccc(O)c3c1C2C1OC1C3=O
gmtamesQSAR_6357,TA1537_with_S9,0.0,1,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
gmtamesQSAR_6364,TA1537_with_S9,0.0,0,CC1=C(C(=O)Nc2ccccc2)SCCO1
gmtamesQSAR_6367,TA1537_with_S9,0.0,0,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
gmtamesQSAR_6395,TA1537_with_S9,0.0,0,C1CSCCO1
gmtamesQSAR_6409,TA1537_with_S9,0.0,0,Cc1ccc(NS(=O)(=O)N(C)C)c(OC2OC(CO)C(O)C(O)C2O)c1
gmtamesQSAR_6411,TA1537_with_S9,0.0,0,CCC1(c2ccccc2)C(=O)N=C([O])NC1=O
gmtamesQSAR_6413,TA1537_with_S9,0.0,0,CC12CCC(CC1)C(C)(C)O2
gmtamesQSAR_6420,TA1537_with_S9,0.0,0,OCC(O)(Cc1ccccc1Cl)C1(Cl)CC1
gmtamesQSAR_6428,TA1537_with_S9,0.0,0,C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C
gmtamesQSAR_6430,TA1537_with_S9,0.0,0,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1
gmtamesQSAR_6435,TA1537_with_S9,0.0,0,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1
gmtamesQSAR_6438,TA1537_with_S9,0.0,0,CN(C)S(=O)(=O)Nc1ccc(CO[C@H]2C[C@H](O)[C@H](O)[C@H](O)[C@@H](CO)O2)cc1
gmtamesQSAR_6454,TA1537_with_S9,0.0,0,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)N[C@H](CC1CCCCC1)C(O)C(O)C1CC1
gmtamesQSAR_6469,TA1537_with_S9,0.0,0,CC(C)=C1CC[C@@H](C)CC1=O
gmtamesQSAR_6504,TA1537_with_S9,0.0,0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
gmtamesQSAR_6519,TA1537_with_S9,0.0,0,OC[C@H]1OC(O[C@H]2[C@H](O)[C@@H](O)C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
gmtamesQSAR_6539,TA1537_with_S9,0.0,0,O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1
gmtamesQSAR_6555,TA1537_with_S9,0.0,0,O=c1[nH]c2ccc(F)cc2c(=O)n1-c1ccc(Cl)cc1Cl
gmtamesQSAR_6561,TA1537_with_S9,0.0,1,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
gmtamesQSAR_6590,TA1537_with_S9,0.0,0,CC(C)CC1NC(=O)CNC1=O
gmtamesQSAR_6599,TA1537_with_S9,0.0,0,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2
gmtamesQSAR_6600,TA1537_with_S9,0.0,0,O=C1CCc2ccccc2O1
gmtamesQSAR_6608,TA1537_with_S9,0.0,0,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1
gmtamesQSAR_6623,TA1537_with_S9,0.0,0,O=C1O[C@@H](c2ccc(Cl)cc2)C[C@]1(Cn1cncn1)c1ccccc1
gmtamesQSAR_6628,TA1537_with_S9,0.0,0,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12
gmtamesQSAR_6642,TA1537_with_S9,0.0,0,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
gmtamesQSAR_6682,TA1537_with_S9,0.0,0,O=C1OCCN1P(=O)(Cl)N1CCOC1=O
gmtamesQSAR_6738,TA1537_with_S9,0.0,0,O=C(O)CC(CC(=O)O)C1CCC[S+]([O-])C1
gmtamesQSAR_6755,TA1537_with_S9,0.0,0,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
gmtamesQSAR_6773,TA1537_with_S9,0.0,0,COc1cc(-c2ccc(N=Nc3cc(S([O])(=O)=O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S([O])(=O)=O)c2ccccc2c1N
gmtamesQSAR_6802,TA1537_with_S9,0.0,0,N#CC1(C(=O)O)OC1(C(N)=O)c1cccc2c1OC(F)(F)O2
gmtamesQSAR_6811,TA1537_with_S9,0.0,0,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1
gmtamesQSAR_6829,TA1537_with_S9,0.0,0,NC(=O)N1c2ccccc2C=Cc2ccccc21
gmtamesQSAR_6838,TA1537_with_S9,0.0,0,O=C1NC(=O)C(O)(O)C(=O)N1
gmtamesQSAR_6852,TA1537_with_S9,0.0,0,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
gmtamesQSAR_6859,TA1537_with_S9,0.0,0,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1
gmtamesQSAR_6861,TA1537_with_S9,0.0,0,c1ccc(P(c2ccccc2)c2ccccc2)cc1
gmtamesQSAR_6883,TA1537_with_S9,0.0,0,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1
gmtamesQSAR_6887,TA1537_with_S9,0.0,0,CC12CCC(=O)NC1=CCC1C2CCC2(C)C(OC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)CCC12
gmtamesQSAR_6906,TA1537_with_S9,0.0,0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
gmtamesQSAR_6918,TA1537_with_S9,0.0,1,CC(C)N1C(=O)SCN(c2ccccc2)C1=O
gmtamesQSAR_6919,TA1537_with_S9,0.0,0,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1
gmtamesQSAR_6920,TA1537_with_S9,0.0,0,CC[C@H]1OC(=O)C(C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
gmtamesQSAR_6932,TA1537_with_S9,0.0,0,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1
gmtamesQSAR_6965,TA1537_with_S9,0.0,0,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1
gmtamesQSAR_6976,TA1537_with_S9,0.0,0,c1ccc(Nc2cccc3ccccc23)cc1
gmtamesQSAR_6984,TA1537_with_S9,0.0,0,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
gmtamesQSAR_7016,TA1537_with_S9,0.0,0,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43
gmtamesQSAR_7024,TA1537_with_S9,0.0,0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
gmtamesQSAR_7033,TA1537_with_S9,0.0,0,CCC(=O)CCCCCC1NC(=O)C2CCCCN2C(=O)C([C@H](C)CC)NC(=O)C(CC2=CN(OC)C3C=CC=CC23)NC1=O
gmtamesQSAR_7044,TA1537_with_S9,0.0,0,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
gmtamesQSAR_7047,TA1537_with_S9,0.0,0,O=c1[nH]cnn1CC(O)(Cc1ccccc1Cl)C1(Cl)CC1
gmtamesQSAR_7055,TA1537_with_S9,0.0,0,COc1ccc(/C(=C/C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
gmtamesQSAR_7058,TA1537_with_S9,0.0,0,O=C(n1ccnc1)n1ccnc1
gmtamesQSAR_7125,TA1537_with_S9,0.0,0,CC(C(=O)O)c1ccc(Oc2nccs2)cc1
gmtamesQSAR_7127,TA1537_with_S9,0.0,0,O=NN1CN2CN(C1)CN(N=O)C2
gmtamesQSAR_7137,TA1537_with_S9,0.0,0,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
gmtamesQSAR_7139,TA1537_with_S9,0.0,0,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
gmtamesQSAR_7145,TA1537_with_S9,0.0,0,CNc1oc(-c2ccccc2)c(O)c1-c1cccc(C(F)(F)F)c1
gmtamesQSAR_7150,TA1537_with_S9,0.0,0,O=C(O)CCCCC1SCC2NC(=O)NC21
gmtamesQSAR_7185,TA1537_with_S9,0.0,0,COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
gmtamesQSAR_7188,TA1537_with_S9,0.0,0,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2
gmtamesQSAR_7210,TA1537_with_S9,0.0,0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
gmtamesQSAR_7229,TA1537_with_S9,1.0,1,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21
gmtamesQSAR_7234,TA1537_with_S9,0.0,0,Cc1cc(Cc2ccccc2)ccc1Cc1ccccc1
gmtamesQSAR_7268,TA1537_with_S9,0.0,0,CC1=CCC2C(C)=CCC(C(C)C)C2C1
gmtamesQSAR_7290,TA1537_with_S9,0.0,0,CCOC(=O)c1[nH]n(-c2ccc(S([O])(=O)=O)cc2)c(=O)c1N=Nc1ccc(S([O])(=O)=O)c2ccccc12
gmtamesQSAR_7295,TA1537_with_S9,0.0,0,O=C(O)c1cc(O)c(C(=O)C2CC2)c(O)c1
gmtamesQSAR_7328,TA1537_with_S9,0.0,1,O=c1c2ccccc2[se]n1-c1ccccc1
gmtamesQSAR_7336,TA1537_with_S9,0.0,0,O=C1CC(O)(CCO)C=c2oc(=C3C=CC(O)(CCO)C(O)(CCO)C3)c(=O)c(O)c21
gmtamesQSAR_7342,TA1537_with_S9,0.0,0,c1ccc(COCc2ccccc2)cc1
gmtamesQSAR_7349,TA1537_with_S9,0.0,0,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
gmtamesQSAR_7359,TA1537_with_S9,0.0,0,Cc1ccc(S(=O)(=O)Oc2ccc(/N=N/c3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S([O])(=O)=O)cc(S([O])(=O)=O)c56)c(C)c4)cc3C)cc2)cc1
gmtamesQSAR_7363,TA1537_with_S9,0.0,0,O=C1O[C@H](c2ccc(Cl)cc2)C[C@]1(Cn1cncn1)c1ccccc1
gmtamesQSAR_7374,TA1537_with_S9,0.0,0,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C
gmtamesQSAR_7393,TA1537_with_S9,0.0,0,COc1cc(O)c2c(O)c3c(c4c2c1C1(C4)C(C)=CCCC1(C)C)C(O)C1(O)CC(=O)C(C(N)=O)C(=O)C1(O)C3=O
gmtamesQSAR_7404,TA1537_with_S9,0.0,0,O=C1NCC[n+]2ccccc21
gmtamesQSAR_7422,TA1537_with_S9,0.0,0,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
